sweeps,beta,magnetisation,energy,G,seed
0,0.7,1,-4,1,2
1,0.7,0.99875,-3.99,0.9975,2
2,0.7,0.99375,-3.95,0.9875,2
3,0.7,0.99,-3.92,0.98,2
4,0.7,0.99125,-3.935,0.985,2
5,0.7,0.98625,-3.895,0.975,2
6,0.7,0.99,-3.92,0.98,2
7,0.7,0.995,-3.96,0.99,2
8,0.7,0.9925,-3.945,0.9875,2
9,0.7,0.9925,-3.94,0.985,2
10,0.7,0.995,-3.96,0.99,2
11,0.7,0.9975,-3.98,0.995,2
12,0.7,0.9975,-3.98,0.995,2
13,0.7,0.995,-3.96,0.99,2
14,0.7,0.98875,-3.935,0.985,2
15,0.7,0.9875,-3.91,0.975,2
16,0.7,0.98375,-3.895,0.9725,2
17,0.7,0.98625,-3.9,0.9725,2
18,0.7,0.98375,-3.875,0.9675,2
19,0.7,0.98625,-3.9,0.9725,2
20,0.7,0.985,-3.88,0.97,2
21,0.7,0.98625,-3.89,0.9725,2
22,0.7,0.9925,-3.945,0.985,2
23,0.7,0.9925,-3.94,0.985,2
24,0.7,0.99625,-3.97,0.9925,2
25,0.7,0.99,-3.935,0.985,2
26,0.7,0.99125,-3.945,0.985,2
27,0.7,0.9825,-3.9,0.98,2
28,0.7,0.9825,-3.89,0.9775,2
29,0.7,0.975,-3.835,0.9625,2
30,0.7,0.98875,-3.92,0.98,2
31,0.7,0.99125,-3.935,0.9825,2
32,0.7,0.9925,-3.94,0.985,2
33,0.7,0.9975,-3.98,0.995,2
34,0.7,0.99375,-3.955,0.9875,2
35,0.7,0.99375,-3.95,0.9875,2
36,0.7,0.99125,-3.93,0.9825,2
37,0.7,0.995,-3.96,0.99,2
38,0.7,0.9925,-3.945,0.985,2
39,0.7,0.99,-3.92,0.98,2
40,0.7,0.98875,-3.92,0.98,2
41,0.7,0.98375,-3.88,0.9675,2
42,0.7,0.98375,-3.915,0.975,2
43,0.7,0.98875,-3.92,0.98,2
44,0.7,0.99375,-3.95,0.9875,2
45,0.7,0.985,-3.895,0.9725,2
46,0.7,0.99,-3.925,0.98,2
47,0.7,0.99375,-3.95,0.9875,2
48,0.7,0.99375,-3.96,0.99,2
49,0.7,0.99625,-3.97,0.9925,2
50,0.7,0.99125,-3.94,0.9825,2
