sweeps,beta,magnetisation,energy,G,seed
0,0.3,1,-4,1,27
1,0.3,0.83,-2.93,0.7225,27
2,0.3,0.69125,-2.38,0.615,27
3,0.3,0.5875,-2.025,0.5025,27
4,0.3,0.545,-1.895,0.48,27
5,0.3,0.49125,-1.9,0.495,27
6,0.3,0.45375,-1.825,0.4275,27
7,0.3,0.385,-1.61,0.4075,27
8,0.3,0.28875,-1.51,0.4025,27
9,0.3,0.2925,-1.655,0.425,27
10,0.3,0.2175,-1.45,0.355,27
11,0.3,0.2025,-1.44,0.3625,27
12,0.3,0.17625,-1.46,0.365,27
13,0.3,0.16125,-1.5,0.385,27
14,0.3,0.14375,-1.605,0.4025,27
15,0.3,0.07875,-1.51,0.395,27
16,0.3,0.0125,-1.535,0.3825,27
17,0.3,0.0125,-1.395,0.3675,27
18,0.3,-0.0025,-1.64,0.4,27
19,0.3,-0.0475,-1.505,0.39,27
20,0.3,-0.03875,-1.545,0.3825,27
21,0.3,-0.0025,-1.53,0.365,27
22,0.3,-0.0525,-1.395,0.325,27
23,0.3,-0.045,-1.595,0.4025,27
24,0.3,-0.08125,-1.37,0.3225,27
25,0.3,-0.03875,-1.5,0.3525,27
26,0.3,-0.03875,-1.355,0.34,27
27,0.3,-0.0175,-1.33,0.3075,27
28,0.3,-0.02125,-1.305,0.305,27
29,0.3,0.035,-1.435,0.3425,27
30,0.3,0.02625,-1.28,0.325,27
31,0.3,-0.0125,-1.295,0.3025,27
32,0.3,0.03625,-1.365,0.33,27
33,0.3,0.08,-1.435,0.3975,27
34,0.3,0.02,-1.395,0.345,27
35,0.3,0.0275,-1.525,0.405,27
36,0.3,0.00875,-1.465,0.385,27
37,0.3,0.0125,-1.38,0.35,27
38,0.3,-0.0075,-1.335,0.3225,27
39,0.3,-0.03,-1.53,0.395,27
40,0.3,-0.06,-1.395,0.345,27
41,0.3,-0.02875,-1.44,0.3525,27
42,0.3,-0.0525,-1.365,0.325,27
43,0.3,-0.10125,-1.38,0.345,27
44,0.3,-0.06,-1.41,0.3425,27
45,0.3,-0.04875,-1.44,0.3725,27
46,0.3,-0.02875,-1.385,0.3425,27
47,0.3,0.04125,-1.415,0.365,27
48,0.3,0.0875,-1.445,0.3775,27
49,0.3,0.05625,-1.38,0.355,27
50,0.3,0.02375,-1.43,0.3475,27
