sweeps,beta,magnetisation,energy,G,seed
0,0.7,1,-4,1,19
1,0.7,0.99125,-3.93,0.9825,19
2,0.7,0.99125,-3.93,0.9825,19
3,0.7,0.99625,-3.97,0.9925,19
4,0.7,0.99125,-3.93,0.9825,19
5,0.7,0.995,-3.96,0.99,19
6,0.7,0.99125,-3.93,0.9825,19
7,0.7,0.99375,-3.95,0.9875,19
8,0.7,0.99625,-3.97,0.9925,19
9,0.7,0.995,-3.96,0.99,19
10,0.7,0.99375,-3.95,0.9875,19
11,0.7,0.99125,-3.93,0.9825,19
12,0.7,0.995,-3.96,0.99,19
13,0.7,0.9925,-3.95,0.985,19
14,0.7,0.985,-3.885,0.97,19
15,0.7,0.99625,-3.97,0.9925,19
16,0.7,0.995,-3.96,0.99,19
17,0.7,0.9975,-3.98,0.995,19
18,0.7,0.9975,-3.98,0.995,19
19,0.7,0.9975,-3.98,0.995,19
20,0.7,0.99375,-3.955,0.9875,19
21,0.7,0.9925,-3.95,0.9875,19
22,0.7,0.9925,-3.945,0.985,19
23,0.7,0.985,-3.885,0.9725,19
24,0.7,0.985,-3.895,0.975,19
25,0.7,0.99125,-3.935,0.985,19
26,0.7,0.99375,-3.95,0.9875,19
27,0.7,0.99625,-3.97,0.9925,19
28,0.7,0.9975,-3.98,0.995,19
29,0.7,0.995,-3.965,0.99,19
30,0.7,0.99125,-3.935,0.9825,19
31,0.7,0.99375,-3.955,0.99,19
32,0.7,0.99,-3.925,0.98,19
33,0.7,0.99625,-3.97,0.9925,19
34,0.7,0.99375,-3.955,0.99,19
35,0.7,0.98875,-3.915,0.98,19
36,0.7,0.9925,-3.945,0.985,19
37,0.7,0.99375,-3.955,0.9875,19
38,0.7,0.99125,-3.93,0.9825,19
39,0.7,0.99375,-3.95,0.9875,19
40,0.7,0.995,-3.96,0.99,19
41,0.7,0.99,-3.92,0.98,19
42,0.7,0.99375,-3.95,0.9875,19
43,0.7,0.9925,-3.94,0.985,19
44,0.7,0.99,-3.92,0.98,19
45,0.7,0.99125,-3.94,0.985,19
46,0.7,0.9925,-3.95,0.9875,19
47,0.7,0.98875,-3.915,0.98,19
48,0.7,0.98375,-3.885,0.975,19
49,0.7,0.985,-3.885,0.97,19
50,0.7,0.995,-3.96,0.99,19
