sweeps,beta,magnetisation,energy,G,seed
0,0.45,1,-4,1,25
1,0.45,0.94625,-3.63,0.9075,25
2,0.45,0.91375,-3.46,0.88,25
3,0.45,0.90875,-3.45,0.8575,25
4,0.45,0.8825,-3.32,0.8325,25
5,0.45,0.89375,-3.38,0.8375,25
6,0.45,0.88375,-3.305,0.8275,25
7,0.45,0.865,-3.255,0.8125,25
8,0.45,0.87125,-3.29,0.8225,25
9,0.45,0.84375,-3.13,0.7875,25
10,0.45,0.82,-3.02,0.7525,25
11,0.45,0.8325,-3.115,0.7825,25
12,0.45,0.83375,-3.1,0.775,25
13,0.45,0.82,-3.03,0.755,25
14,0.45,0.82375,-3.125,0.79,25
15,0.45,0.785,-3.015,0.745,25
16,0.45,0.78375,-3.1,0.7725,25
17,0.45,0.77375,-3.115,0.77,25
18,0.45,0.76875,-3.05,0.765,25
19,0.45,0.77375,-2.985,0.7375,25
20,0.45,0.77375,-2.995,0.7525,25
21,0.45,0.7975,-3.11,0.7775,25
22,0.45,0.78375,-3.03,0.77,25
23,0.45,0.78875,-3.035,0.7525,25
24,0.45,0.78375,-3.12,0.785,25
25,0.45,0.7875,-3.045,0.7575,25
26,0.45,0.8025,-3.055,0.76,25
27,0.45,0.79375,-3.02,0.7375,25
28,0.45,0.795,-3.025,0.74,25
29,0.45,0.8025,-2.975,0.745,25
30,0.45,0.8025,-3.005,0.7325,25
31,0.45,0.83875,-3.19,0.7875,25
32,0.45,0.8525,-3.16,0.7825,25
33,0.45,0.85875,-3.25,0.8125,25
34,0.45,0.845,-3.21,0.815,25
35,0.45,0.8275,-3.11,0.785,25
36,0.45,0.845,-3.17,0.775,25
37,0.45,0.835,-3.17,0.7975,25
38,0.45,0.84125,-3.2,0.7825,25
39,0.45,0.8125,-3.15,0.78,25
40,0.45,0.80625,-3.04,0.7525,25
41,0.45,0.81625,-3.055,0.765,25
42,0.45,0.81375,-3.09,0.765,25
43,0.45,0.80875,-3.05,0.755,25
44,0.45,0.80125,-3.135,0.7925,25
45,0.45,0.78625,-3.07,0.7625,25
46,0.45,0.81,-3.12,0.7775,25
47,0.45,0.7975,-3.09,0.7675,25
48,0.45,0.78875,-3.11,0.785,25
49,0.45,0.78,-3.09,0.78,25
50,0.45,0.74875,-2.895,0.735,25
