sweeps,beta,magnetisation,energy,G,seed
0,0.35,1,-4,1,29
1,0.35,0.87875,-3.265,0.815,29
2,0.35,0.8075,-2.86,0.7175,29
3,0.35,0.74375,-2.59,0.6425,29
4,0.35,0.67125,-2.36,0.585,29
5,0.35,0.68625,-2.53,0.63,29
6,0.35,0.605,-2.465,0.6225,29
7,0.35,0.56125,-2.215,0.55,29
8,0.35,0.4575,-2.03,0.52,29
9,0.35,0.46375,-2.07,0.5425,29
10,0.35,0.42375,-2.105,0.5175,29
11,0.35,0.42125,-1.97,0.4775,29
12,0.35,0.40125,-1.905,0.475,29
13,0.35,0.4275,-1.955,0.485,29
14,0.35,0.3975,-2.015,0.495,29
15,0.35,0.4,-1.95,0.4775,29
16,0.35,0.4425,-2.055,0.51,29
17,0.35,0.4075,-1.995,0.5,29
18,0.35,0.37625,-1.95,0.485,29
19,0.35,0.345,-1.805,0.45,29
20,0.35,0.31625,-1.905,0.4825,29
21,0.35,0.27,-1.85,0.475,29
22,0.35,0.2175,-1.835,0.465,29
23,0.35,0.2425,-2,0.505,29
24,0.35,0.25875,-1.91,0.47,29
25,0.35,0.21625,-1.895,0.465,29
26,0.35,0.18875,-1.775,0.455,29
27,0.35,0.17375,-1.765,0.4575,29
28,0.35,0.15625,-1.71,0.4325,29
29,0.35,0.18625,-1.71,0.4375,29
30,0.35,0.18,-1.775,0.4425,29
31,0.35,0.1725,-1.74,0.425,29
32,0.35,0.15375,-1.795,0.45,29
33,0.35,0.12,-1.805,0.465,29
34,0.35,0.1375,-1.79,0.4375,29
35,0.35,0.15,-1.685,0.415,29
36,0.35,0.12875,-1.83,0.455,29
37,0.35,0.10375,-1.73,0.4575,29
38,0.35,0.085,-1.78,0.4675,29
39,0.35,0.1025,-1.66,0.3975,29
40,0.35,0.12625,-1.585,0.415,29
41,0.35,0.12625,-1.77,0.44,29
42,0.35,0.13,-1.745,0.4125,29
43,0.35,0.0325,-1.675,0.435,29
44,0.35,-0.01625,-1.665,0.4025,29
45,0.35,-0.055,-1.75,0.4275,29
46,0.35,-0.0775,-1.685,0.4275,29
47,0.35,-0.08625,-1.685,0.4425,29
48,0.35,-0.07125,-1.735,0.445,29
49,0.35,-0.0725,-1.86,0.4675,29
50,0.35,-0.055,-1.835,0.47,29
