sweeps,beta,magnetisation,energy,G,seed
0,0.9,1,-4,1,21
1,0.9,1,-4,1,21
2,0.9,0.9975,-3.98,0.995,21
3,0.9,0.99875,-3.99,0.9975,21
4,0.9,0.99875,-3.99,0.9975,21
5,0.9,0.99875,-3.99,0.9975,21
6,0.9,1,-4,1,21
7,0.9,1,-4,1,21
8,0.9,0.9975,-3.98,0.995,21
9,0.9,0.99875,-3.99,0.9975,21
10,0.9,0.99875,-3.99,0.9975,21
11,0.9,0.99875,-3.99,0.9975,21
12,0.9,0.99875,-3.99,0.9975,21
13,0.9,0.99625,-3.97,0.9925,21
14,0.9,0.99875,-3.99,0.9975,21
15,0.9,1,-4,1,21
16,0.9,0.9975,-3.98,0.995,21
17,0.9,0.99875,-3.99,0.9975,21
18,0.9,1,-4,1,21
19,0.9,1,-4,1,21
20,0.9,0.99875,-3.99,0.9975,21
21,0.9,0.99875,-3.99,0.9975,21
22,0.9,1,-4,1,21
23,0.9,0.99875,-3.99,0.9975,21
24,0.9,0.9975,-3.98,0.995,21
25,0.9,0.99875,-3.99,0.9975,21
26,0.9,1,-4,1,21
27,0.9,0.9975,-3.98,0.995,21
28,0.9,0.9975,-3.98,0.995,21
29,0.9,0.99875,-3.99,0.9975,21
30,0.9,0.9975,-3.98,0.995,21
31,0.9,0.99875,-3.99,0.9975,21
32,0.9,0.99875,-3.99,0.9975,21
33,0.9,0.9975,-3.98,0.995,21
34,0.9,0.99875,-3.99,0.9975,21
35,0.9,0.9975,-3.98,0.995,21
36,0.9,0.99875,-3.99,0.9975,21
37,0.9,0.99375,-3.955,0.9875,21
38,0.9,0.995,-3.965,0.99,21
39,0.9,0.99875,-3.99,0.9975,21
40,0.9,1,-4,1,21
41,0.9,0.99875,-3.99,0.9975,21
42,0.9,0.99875,-3.99,0.9975,21
43,0.9,1,-4,1,21
44,0.9,0.99875,-3.99,0.9975,21
45,0.9,1,-4,1,21
46,0.9,0.99875,-3.99,0.9975,21
47,0.9,1,-4,1,21
48,0.9,1,-4,1,21
49,0.9,0.99625,-3.97,0.9925,21
50,0.9,1,-4,1,21
