sweeps,beta,magnetisation,energy,G,seed
0,0.45,1,-4,1,9
1,0.45,0.9575,-3.695,0.92,9
2,0.45,0.92625,-3.535,0.8825,9
3,0.45,0.9,-3.385,0.845,9
4,0.45,0.8925,-3.36,0.8475,9
5,0.45,0.915,-3.465,0.855,9
6,0.45,0.90625,-3.455,0.865,9
7,0.45,0.91875,-3.49,0.87,9
8,0.45,0.8975,-3.41,0.845,9
9,0.45,0.88,-3.32,0.83,9
10,0.45,0.86125,-3.18,0.795,9
11,0.45,0.8375,-3.105,0.79,9
12,0.45,0.85625,-3.24,0.8125,9
13,0.45,0.8475,-3.2,0.7875,9
14,0.45,0.84,-3.1,0.7775,9
15,0.45,0.86125,-3.285,0.835,9
16,0.45,0.82625,-3.1,0.77,9
17,0.45,0.7975,-3.04,0.7525,9
18,0.45,0.8075,-3.03,0.7625,9
19,0.45,0.7975,-3.025,0.775,9
20,0.45,0.83,-3.11,0.78,9
21,0.45,0.855,-3.205,0.8025,9
22,0.45,0.84875,-3.135,0.7825,9
23,0.45,0.83875,-3.095,0.7825,9
24,0.45,0.81,-3.065,0.775,9
25,0.45,0.81625,-3.16,0.7975,9
26,0.45,0.84,-3.24,0.8025,9
27,0.45,0.8575,-3.27,0.82,9
28,0.45,0.8675,-3.275,0.8125,9
29,0.45,0.86,-3.23,0.81,9
30,0.45,0.88,-3.325,0.83,9
31,0.45,0.89,-3.295,0.8225,9
32,0.45,0.8725,-3.24,0.8075,9
33,0.45,0.85125,-3.22,0.81,9
34,0.45,0.86375,-3.26,0.825,9
35,0.45,0.84875,-3.16,0.7925,9
36,0.45,0.85125,-3.18,0.8025,9
37,0.45,0.84375,-3.13,0.7825,9
38,0.45,0.8475,-3.15,0.7925,9
39,0.45,0.83875,-3.16,0.7875,9
40,0.45,0.895,-3.39,0.8425,9
41,0.45,0.8975,-3.405,0.85,9
42,0.45,0.88625,-3.36,0.845,9
43,0.45,0.88875,-3.365,0.8425,9
44,0.45,0.885,-3.29,0.825,9
45,0.45,0.84875,-3.105,0.76,9
46,0.45,0.8475,-3.065,0.7475,9
47,0.45,0.84375,-3.185,0.79,9
48,0.45,0.83375,-3.175,0.8,9
49,0.45,0.825,-3.06,0.7675,9
50,0.45,0.8225,-3.13,0.775,9
