sweeps,beta,magnetisation,energy,G,seed
0,0.4,1,-4,1,15
1,0.4,0.945,-3.595,0.9,15
2,0.4,0.91,-3.415,0.855,15
3,0.4,0.88875,-3.275,0.8075,15
4,0.4,0.84,-3.09,0.7675,15
5,0.4,0.81375,-2.965,0.7425,15
6,0.4,0.75875,-2.76,0.6825,15
7,0.4,0.76,-2.755,0.6775,15
8,0.4,0.71875,-2.64,0.655,15
9,0.4,0.7425,-2.75,0.695,15
10,0.4,0.66,-2.65,0.675,15
11,0.4,0.64375,-2.56,0.65,15
12,0.4,0.64375,-2.63,0.66,15
13,0.4,0.585,-2.415,0.5875,15
14,0.4,0.56125,-2.43,0.5975,15
15,0.4,0.5225,-2.33,0.595,15
16,0.4,0.5075,-2.43,0.6075,15
17,0.4,0.505,-2.415,0.6025,15
18,0.4,0.4975,-2.44,0.6,15
19,0.4,0.4825,-2.275,0.58,15
20,0.4,0.46625,-2.4,0.6025,15
21,0.4,0.44125,-2.305,0.585,15
22,0.4,0.43375,-2.445,0.6125,15
23,0.4,0.45,-2.42,0.62,15
24,0.4,0.46875,-2.41,0.6,15
25,0.4,0.46125,-2.515,0.625,15
26,0.4,0.44375,-2.495,0.6275,15
27,0.4,0.41625,-2.33,0.565,15
28,0.4,0.39625,-2.275,0.5625,15
29,0.4,0.3475,-2.225,0.5425,15
30,0.4,0.29,-2.18,0.525,15
31,0.4,0.295,-2.235,0.55,15
32,0.4,0.295,-2.33,0.5775,15
33,0.4,0.27,-2.425,0.605,15
34,0.4,0.28625,-2.38,0.5575,15
35,0.4,0.26,-2.415,0.61,15
36,0.4,0.26625,-2.405,0.605,15
37,0.4,0.22625,-2.35,0.565,15
38,0.4,0.23,-2.265,0.5525,15
39,0.4,0.25,-2.22,0.555,15
40,0.4,0.23625,-2.235,0.5475,15
41,0.4,0.21625,-2.21,0.555,15
42,0.4,0.19125,-2.33,0.5775,15
43,0.4,0.185,-2.25,0.545,15
44,0.4,0.17375,-2.34,0.565,15
45,0.4,0.16625,-2.265,0.57,15
46,0.4,0.16125,-2.205,0.545,15
47,0.4,0.1975,-2.28,0.58,15
48,0.4,0.2,-2.285,0.575,15
49,0.4,0.19875,-2.305,0.5775,15
50,0.4,0.21375,-2.245,0.5675,15
