sweeps,beta,magnetisation,energy,G,seed
0,0.45,1,-4,1,19
1,0.45,0.9525,-3.64,0.91,19
2,0.45,0.9125,-3.465,0.8675,19
3,0.45,0.875,-3.295,0.815,19
4,0.45,0.87,-3.22,0.8,19
5,0.45,0.8675,-3.21,0.81,19
6,0.45,0.85375,-3.185,0.7925,19
7,0.45,0.82625,-3.08,0.7825,19
8,0.45,0.84125,-3.135,0.7825,19
9,0.45,0.83625,-3.075,0.76,19
10,0.45,0.82875,-3.065,0.755,19
11,0.45,0.80875,-3.015,0.7475,19
12,0.45,0.83375,-3.145,0.785,19
13,0.45,0.82125,-2.985,0.7475,19
14,0.45,0.80375,-3.015,0.7575,19
15,0.45,0.8025,-3.12,0.785,19
16,0.45,0.79625,-3.15,0.7775,19
17,0.45,0.80625,-3.06,0.77,19
18,0.45,0.79,-3.075,0.7725,19
19,0.45,0.8025,-3.14,0.7875,19
20,0.45,0.805,-3.165,0.7825,19
21,0.45,0.77,-3.03,0.75,19
22,0.45,0.72,-2.89,0.7225,19
23,0.45,0.745,-3,0.7575,19
24,0.45,0.73625,-2.92,0.72,19
25,0.45,0.7425,-2.885,0.7175,19
26,0.45,0.73875,-3.01,0.75,19
27,0.45,0.72,-2.89,0.71,19
28,0.45,0.73625,-2.94,0.73,19
29,0.45,0.72375,-2.855,0.705,19
30,0.45,0.71375,-2.92,0.75,19
31,0.45,0.72125,-2.94,0.74,19
32,0.45,0.7,-2.91,0.7225,19
33,0.45,0.755,-3.055,0.765,19
34,0.45,0.7425,-2.98,0.7575,19
35,0.45,0.735,-2.87,0.735,19
36,0.45,0.76625,-2.92,0.7325,19
37,0.45,0.78625,-2.975,0.7425,19
38,0.45,0.80125,-3.045,0.7575,19
39,0.45,0.83,-3.14,0.7875,19
40,0.45,0.80125,-3.06,0.77,19
41,0.45,0.78,-3.02,0.7575,19
42,0.45,0.765,-2.945,0.73,19
43,0.45,0.7975,-3.055,0.7575,19
44,0.45,0.80125,-3,0.74,19
45,0.45,0.79625,-3.045,0.7625,19
46,0.45,0.8,-3.055,0.77,19
47,0.45,0.84625,-3.11,0.7925,19
48,0.45,0.865,-3.23,0.81,19
49,0.45,0.84875,-3.225,0.82,19
50,0.45,0.83125,-3.045,0.765,19
