sweeps,beta,magnetisation,energy,G,seed
0,0.8,1,-4,1,14
1,0.8,1,-4,1,14
2,0.8,0.99875,-3.99,0.9975,14
3,0.8,0.995,-3.96,0.99,14
4,0.8,0.9975,-3.98,0.995,14
5,0.8,0.995,-3.96,0.99,14
6,0.8,0.99625,-3.97,0.9925,14
7,0.8,0.9975,-3.98,0.995,14
8,0.8,1,-4,1,14
9,0.8,0.99625,-3.97,0.9925,14
10,0.8,1,-4,1,14
11,0.8,0.99625,-3.97,0.9925,14
12,0.8,0.9975,-3.98,0.995,14
13,0.8,0.99875,-3.99,0.9975,14
14,0.8,0.99875,-3.99,0.9975,14
15,0.8,0.99875,-3.99,0.9975,14
16,0.8,0.9975,-3.98,0.995,14
17,0.8,0.99875,-3.99,0.9975,14
18,0.8,0.9975,-3.98,0.995,14
19,0.8,0.99625,-3.97,0.9925,14
20,0.8,0.995,-3.96,0.99,14
21,0.8,0.995,-3.96,0.99,14
22,0.8,0.99875,-3.99,0.9975,14
23,0.8,0.99875,-3.99,0.9975,14
24,0.8,0.99875,-3.99,0.9975,14
25,0.8,0.99625,-3.97,0.9925,14
26,0.8,0.995,-3.96,0.99,14
27,0.8,0.99875,-3.99,0.9975,14
28,0.8,0.995,-3.965,0.99,14
29,0.8,0.9925,-3.95,0.985,14
30,0.8,0.99375,-3.97,0.9925,14
31,0.8,0.995,-3.96,0.99,14
32,0.8,0.9975,-3.98,0.995,14
33,0.8,0.99875,-3.99,0.9975,14
34,0.8,0.9975,-3.98,0.995,14
35,0.8,0.99375,-3.955,0.9875,14
36,0.8,0.995,-3.96,0.99,14
37,0.8,0.99375,-3.955,0.99,14
38,0.8,0.99625,-3.97,0.9925,14
39,0.8,0.99375,-3.95,0.9875,14
40,0.8,0.99625,-3.97,0.9925,14
41,0.8,0.99875,-3.99,0.9975,14
42,0.8,0.9975,-3.98,0.995,14
43,0.8,0.9975,-3.98,0.995,14
44,0.8,0.9975,-3.98,0.995,14
45,0.8,1,-4,1,14
46,0.8,0.99875,-3.99,0.9975,14
47,0.8,0.9975,-3.98,0.995,14
48,0.8,0.9975,-3.98,0.995,14
49,0.8,1,-4,1,14
50,0.8,0.9975,-3.98,0.995,14
