sweeps,beta,magnetisation,energy,G,seed
0,0.3,1,-4,1,38
1,0.3,0.84375,-3.055,0.7475,38
2,0.3,0.69625,-2.39,0.6125,38
3,0.3,0.59375,-2.05,0.51,38
4,0.3,0.54375,-1.965,0.525,38
5,0.3,0.4725,-1.79,0.4575,38
6,0.3,0.46,-1.815,0.4675,38
7,0.3,0.38125,-1.595,0.4,38
8,0.3,0.35375,-1.525,0.3675,38
9,0.3,0.3,-1.635,0.4225,38
10,0.3,0.22,-1.63,0.4025,38
11,0.3,0.175,-1.505,0.375,38
12,0.3,0.19375,-1.44,0.3325,38
13,0.3,0.12,-1.4,0.36,38
14,0.3,0.07125,-1.31,0.3025,38
15,0.3,0.04125,-1.37,0.355,38
16,0.3,0.075,-1.425,0.365,38
17,0.3,0.0675,-1.455,0.3375,38
18,0.3,0.11,-1.375,0.34,38
19,0.3,0.11625,-1.35,0.3575,38
20,0.3,0.08375,-1.335,0.34,38
21,0.3,0.03625,-1.27,0.2975,38
22,0.3,-0.01125,-1.41,0.3775,38
23,0.3,-0.0025,-1.34,0.3425,38
24,0.3,-0.0125,-1.48,0.3475,38
25,0.3,-0.06875,-1.52,0.37,38
26,0.3,0.00125,-1.49,0.38,38
27,0.3,0.0125,-1.445,0.365,38
28,0.3,0.05625,-1.37,0.35,38
29,0.3,0.0225,-1.27,0.32,38
30,0.3,0.01,-1.37,0.35,38
31,0.3,0.0425,-1.3,0.33,38
32,0.3,0.075,-1.53,0.39,38
33,0.3,0.08,-1.51,0.3925,38
34,0.3,0.065,-1.475,0.3725,38
35,0.3,0.05625,-1.39,0.3425,38
36,0.3,0.09625,-1.485,0.3675,38
37,0.3,0.1025,-1.45,0.345,38
38,0.3,0.0875,-1.36,0.335,38
39,0.3,0.1025,-1.235,0.295,38
40,0.3,0.1225,-1.315,0.3375,38
41,0.3,0.1075,-1.395,0.32,38
42,0.3,0.14875,-1.405,0.3625,38
43,0.3,0.165,-1.435,0.375,38
44,0.3,0.19625,-1.475,0.365,38
45,0.3,0.18375,-1.5,0.3525,38
46,0.3,0.17875,-1.425,0.3425,38
47,0.3,0.17375,-1.37,0.355,38
48,0.3,0.15375,-1.605,0.4,38
49,0.3,0.135,-1.44,0.3475,38
50,0.3,0.12875,-1.45,0.3525,38
