sweeps,beta,magnetisation,energy,G,seed
0,0.2,1,-4,1,6
1,0.2,0.60625,-1.875,0.475,6
2,0.2,0.39625,-1.32,0.355,6
3,0.2,0.29125,-1.19,0.2975,6
4,0.2,0.18375,-0.96,0.24,6
5,0.2,0.12875,-0.9,0.2325,6
6,0.2,0.065,-0.875,0.2175,6
7,0.2,0.0275,-0.86,0.235,6
8,0.2,0.00875,-0.86,0.2,6
9,0.2,-0.055,-0.935,0.245,6
10,0.2,-0.02375,-0.925,0.1975,6
11,0.2,-0.04875,-0.875,0.2225,6
12,0.2,-0.0275,-0.865,0.1925,6
13,0.2,-0.05375,-0.96,0.2575,6
14,0.2,0.035,-0.82,0.1925,6
15,0.2,-0.03,-0.785,0.19,6
16,0.2,0.00875,-0.795,0.1975,6
17,0.2,0.04125,-0.795,0.1775,6
18,0.2,-0.0225,-0.84,0.2225,6
19,0.2,0.03125,-1.005,0.265,6
20,0.2,0.0475,-0.93,0.2225,6
21,0.2,0.02875,-0.905,0.2075,6
22,0.2,0.055,-0.85,0.2175,6
23,0.2,0.05625,-0.875,0.1975,6
24,0.2,-0.0275,-0.875,0.2425,6
25,0.2,-0.03375,-0.89,0.2125,6
26,0.2,0.0125,-0.93,0.2175,6
27,0.2,0,-0.935,0.24,6
28,0.2,0.03,-0.715,0.1475,6
29,0.2,-0.03625,-0.81,0.19,6
30,0.2,-0.01625,-0.71,0.1825,6
31,0.2,0,-0.81,0.2125,6
32,0.2,0.0125,-0.9,0.2275,6
33,0.2,0.01875,-0.87,0.2,6
34,0.2,-0.03375,-0.83,0.215,6
35,0.2,0.0125,-0.87,0.21,6
36,0.2,0.04,-0.815,0.2025,6
37,0.2,0.0525,-0.885,0.235,6
38,0.2,0.08875,-0.905,0.22,6
39,0.2,0.02875,-0.825,0.215,6
40,0.2,0.01,-0.985,0.2475,6
41,0.2,0.0025,-0.845,0.205,6
42,0.2,-0.01,-0.865,0.215,6
43,0.2,-0.01375,-1.025,0.2325,6
44,0.2,0.01375,-0.765,0.1925,6
45,0.2,-0.0025,-0.68,0.1625,6
46,0.2,0.02375,-0.765,0.1975,6
47,0.2,0.025,-0.79,0.2,6
48,0.2,-0.02375,-0.895,0.2325,6
49,0.2,0.00375,-0.88,0.235,6
50,0.2,-0.0025,-0.81,0.195,6
