sweeps,beta,magnetisation,energy,G,seed
0,1,1,-4,1,28
1,1,1,-4,1,28
2,1,0.99875,-3.99,0.9975,28
3,1,0.99875,-3.99,0.9975,28
4,1,1,-4,1,28
5,1,1,-4,1,28
6,1,0.99875,-3.99,0.9975,28
7,1,0.99625,-3.97,0.9925,28
8,1,0.99875,-3.99,0.9975,28
9,1,0.99875,-3.99,0.9975,28
10,1,1,-4,1,28
11,1,0.99875,-3.99,0.9975,28
12,1,1,-4,1,28
13,1,1,-4,1,28
14,1,1,-4,1,28
15,1,1,-4,1,28
16,1,0.99875,-3.99,0.9975,28
17,1,1,-4,1,28
18,1,1,-4,1,28
19,1,1,-4,1,28
20,1,1,-4,1,28
21,1,1,-4,1,28
22,1,1,-4,1,28
23,1,1,-4,1,28
24,1,1,-4,1,28
25,1,0.99875,-3.99,0.9975,28
26,1,1,-4,1,28
27,1,0.99875,-3.99,0.9975,28
28,1,1,-4,1,28
29,1,1,-4,1,28
30,1,1,-4,1,28
31,1,1,-4,1,28
32,1,1,-4,1,28
33,1,1,-4,1,28
34,1,0.99875,-3.99,0.9975,28
35,1,1,-4,1,28
36,1,0.99875,-3.99,0.9975,28
37,1,1,-4,1,28
38,1,1,-4,1,28
39,1,1,-4,1,28
40,1,1,-4,1,28
41,1,1,-4,1,28
42,1,0.99875,-3.99,0.9975,28
43,1,0.99875,-3.99,0.9975,28
44,1,1,-4,1,28
45,1,1,-4,1,28
46,1,0.99875,-3.99,0.9975,28
47,1,1,-4,1,28
48,1,1,-4,1,28
49,1,1,-4,1,28
50,1,1,-4,1,28
