sweeps,beta,magnetisation,energy,G,seed
0,0.25,1,-4,1,42
1,0.25,0.7775,-2.64,0.6675,42
2,0.25,0.59375,-1.985,0.5025,42
3,0.25,0.46375,-1.52,0.3925,42
4,0.25,0.35375,-1.335,0.3375,42
5,0.25,0.2575,-1.36,0.34,42
6,0.25,0.22375,-1.22,0.3075,42
7,0.25,0.1125,-1,0.22,42
8,0.25,0.05375,-1.04,0.2525,42
9,0.25,0.05375,-0.955,0.2175,42
10,0.25,0.02875,-0.925,0.22,42
11,0.25,0.03625,-0.955,0.2475,42
12,0.25,0.03375,-1.14,0.25,42
13,0.25,0.06375,-1.095,0.2675,42
14,0.25,-0.0075,-1.2,0.2725,42
15,0.25,0.04125,-1.14,0.285,42
16,0.25,0.0075,-1.125,0.3,42
17,0.25,-0.0075,-1.165,0.2875,42
18,0.25,-0.015,-1.175,0.2825,42
19,0.25,-0.04875,-1.05,0.265,42
20,0.25,-0.05375,-1.15,0.2975,42
21,0.25,-0.025,-1.115,0.3,42
22,0.25,-0.07125,-1.145,0.285,42
23,0.25,-0.0975,-1.035,0.2875,42
24,0.25,-0.08,-1.05,0.285,42
25,0.25,-0.0325,-1.115,0.2775,42
26,0.25,-0.0025,-1.13,0.27,42
27,0.25,-0.04625,-1.12,0.295,42
28,0.25,0.04375,-1.16,0.305,42
29,0.25,0.015,-1.06,0.275,42
30,0.25,0.07125,-1.065,0.2525,42
31,0.25,0.05,-1.015,0.2625,42
32,0.25,0.02625,-1.04,0.2425,42
33,0.25,0.01,-1.155,0.2975,42
34,0.25,-0.09625,-1.26,0.315,42
35,0.25,-0.07625,-1.085,0.275,42
36,0.25,-0.1275,-1.17,0.3,42
37,0.25,-0.09125,-1.185,0.2975,42
38,0.25,-0.06,-1.18,0.295,42
39,0.25,-0.0675,-1.11,0.2575,42
40,0.25,-0.02875,-1.12,0.285,42
41,0.25,-0.00125,-1.04,0.26,42
42,0.25,-0.0575,-1.205,0.3075,42
43,0.25,-0.025,-1.22,0.2775,42
44,0.25,-0.10625,-1.165,0.2825,42
45,0.25,-0.0375,-1.035,0.245,42
46,0.25,-0.0725,-1.005,0.2225,42
47,0.25,-0.02375,-0.99,0.2475,42
48,0.25,-0.0325,-1.17,0.2975,42
49,0.25,-0.03125,-1.085,0.2525,42
50,0.25,-0.055,-1.14,0.2675,42
