sweeps,beta,magnetisation,energy,G,seed
0,0.35,1,-4,1,9
1,0.35,0.91875,-3.435,0.86,9
2,0.35,0.8325,-3.02,0.7525,9
3,0.35,0.7925,-2.83,0.705,9
4,0.35,0.71875,-2.495,0.615,9
5,0.35,0.64625,-2.295,0.565,9
6,0.35,0.59375,-2.265,0.56,9
7,0.35,0.54,-2.155,0.535,9
8,0.35,0.45375,-1.9,0.47,9
9,0.35,0.38,-1.835,0.4475,9
10,0.35,0.2775,-1.82,0.47,9
11,0.35,0.2725,-1.85,0.465,9
12,0.35,0.2225,-1.85,0.4725,9
13,0.35,0.24,-1.82,0.45,9
14,0.35,0.24625,-1.88,0.4425,9
15,0.35,0.225,-1.83,0.435,9
16,0.35,0.2475,-1.86,0.445,9
17,0.35,0.21875,-1.85,0.4525,9
18,0.35,0.23875,-1.8,0.445,9
19,0.35,0.20875,-1.69,0.4125,9
20,0.35,0.2,-1.68,0.43,9
21,0.35,0.1725,-1.67,0.41,9
22,0.35,0.16125,-1.785,0.445,9
23,0.35,0.16125,-1.73,0.4075,9
24,0.35,0.1825,-1.75,0.4325,9
25,0.35,0.15625,-1.665,0.4225,9
26,0.35,0.1725,-1.645,0.4175,9
27,0.35,0.14625,-1.71,0.435,9
28,0.35,0.115,-1.68,0.405,9
29,0.35,0.0475,-1.69,0.4225,9
30,0.35,0.105,-1.68,0.415,9
31,0.35,0.06625,-1.74,0.3975,9
32,0.35,0.105,-1.755,0.4375,9
33,0.35,0.11375,-1.7,0.43,9
34,0.35,0.1375,-1.66,0.4325,9
35,0.35,0.1475,-1.85,0.46,9
36,0.35,0.11375,-1.76,0.445,9
37,0.35,0.11125,-1.655,0.395,9
38,0.35,0.0925,-1.735,0.43,9
39,0.35,0.0875,-1.725,0.4425,9
40,0.35,0.09,-1.725,0.405,9
41,0.35,0.06875,-1.7,0.43,9
42,0.35,0.10375,-1.615,0.4325,9
43,0.35,0.09625,-1.75,0.425,9
44,0.35,0.06875,-1.785,0.4675,9
45,0.35,0.0675,-1.9,0.485,9
46,0.35,0.0875,-2.005,0.4825,9
47,0.35,0.11625,-1.86,0.4725,9
48,0.35,0.12625,-1.705,0.415,9
49,0.35,0.095,-1.655,0.43,9
50,0.35,0.1425,-1.7,0.4225,9
