sweeps,beta,magnetisation,energy,G,seed
0,0.475,1,-4,1,26
1,0.475,0.9675,-3.76,0.935,26
2,0.475,0.9375,-3.595,0.9,26
3,0.475,0.9475,-3.65,0.915,26
4,0.475,0.9325,-3.53,0.885,26
5,0.475,0.945,-3.64,0.905,26
6,0.475,0.92625,-3.495,0.875,26
7,0.475,0.9275,-3.5,0.8775,26
8,0.475,0.9,-3.395,0.8525,26
9,0.475,0.88875,-3.345,0.8375,26
10,0.475,0.8825,-3.34,0.835,26
11,0.475,0.89375,-3.45,0.855,26
12,0.475,0.87125,-3.34,0.825,26
13,0.475,0.8525,-3.2,0.7975,26
14,0.475,0.84625,-3.26,0.82,26
15,0.475,0.85,-3.35,0.8475,26
16,0.475,0.8175,-3.24,0.82,26
17,0.475,0.84625,-3.25,0.8125,26
18,0.475,0.85,-3.225,0.8025,26
19,0.475,0.86,-3.32,0.8225,26
20,0.475,0.84875,-3.27,0.8325,26
21,0.475,0.84625,-3.305,0.825,26
22,0.475,0.84875,-3.275,0.8225,26
23,0.475,0.84875,-3.28,0.825,26
24,0.475,0.8625,-3.33,0.835,26
25,0.475,0.86125,-3.335,0.8325,26
26,0.475,0.845,-3.28,0.82,26
27,0.475,0.845,-3.225,0.805,26
28,0.475,0.83875,-3.22,0.7975,26
29,0.475,0.86875,-3.355,0.835,26
30,0.475,0.8675,-3.32,0.8275,26
31,0.475,0.865,-3.345,0.8375,26
32,0.475,0.87125,-3.435,0.8575,26
33,0.475,0.8475,-3.3,0.8225,26
34,0.475,0.82,-3.215,0.805,26
35,0.475,0.81875,-3.15,0.7775,26
36,0.475,0.80625,-3.165,0.79,26
37,0.475,0.85,-3.25,0.815,26
38,0.475,0.86,-3.34,0.8325,26
39,0.475,0.835,-3.225,0.805,26
40,0.475,0.8575,-3.375,0.84,26
41,0.475,0.85625,-3.37,0.84,26
42,0.475,0.87625,-3.395,0.8525,26
43,0.475,0.88125,-3.4,0.85,26
44,0.475,0.88875,-3.405,0.8525,26
45,0.475,0.8675,-3.375,0.845,26
46,0.475,0.86875,-3.32,0.835,26
47,0.475,0.8475,-3.16,0.7925,26
48,0.475,0.84125,-3.1,0.7825,26
49,0.475,0.86,-3.26,0.8075,26
50,0.475,0.83125,-3.27,0.81,26
