sweeps,beta,magnetisation,energy,G,seed
0,0.6,1,-4,1,6
1,0.6,0.98125,-3.86,0.965,6
2,0.6,0.9875,-3.91,0.9775,6
3,0.6,0.9775,-3.835,0.96,6
4,0.6,0.98375,-3.875,0.97,6
5,0.6,0.975,-3.825,0.955,6
6,0.6,0.9775,-3.84,0.96,6
7,0.6,0.96875,-3.79,0.9475,6
8,0.6,0.97125,-3.82,0.955,6
9,0.6,0.98125,-3.87,0.9675,6
10,0.6,0.9775,-3.845,0.9625,6
11,0.6,0.9775,-3.83,0.9575,6
12,0.6,0.965,-3.75,0.94,6
13,0.6,0.9725,-3.81,0.955,6
14,0.6,0.96375,-3.745,0.9375,6
15,0.6,0.9575,-3.735,0.9275,6
16,0.6,0.965,-3.785,0.945,6
17,0.6,0.97375,-3.81,0.9525,6
18,0.6,0.965,-3.75,0.94,6
19,0.6,0.96875,-3.765,0.9425,6
20,0.6,0.97,-3.775,0.9425,6
21,0.6,0.9825,-3.87,0.9675,6
22,0.6,0.97875,-3.845,0.96,6
23,0.6,0.9725,-3.81,0.9525,6
24,0.6,0.97,-3.77,0.94,6
25,0.6,0.97125,-3.795,0.95,6
26,0.6,0.98125,-3.87,0.965,6
27,0.6,0.97375,-3.815,0.9525,6
28,0.6,0.9775,-3.85,0.96,6
29,0.6,0.97,-3.805,0.955,6
30,0.6,0.97875,-3.855,0.9625,6
31,0.6,0.9775,-3.855,0.9625,6
32,0.6,0.9675,-3.8,0.955,6
33,0.6,0.9575,-3.76,0.94,6
34,0.6,0.94875,-3.7,0.925,6
35,0.6,0.95875,-3.765,0.935,6
36,0.6,0.96125,-3.76,0.9325,6
37,0.6,0.96125,-3.745,0.935,6
38,0.6,0.97,-3.79,0.95,6
39,0.6,0.9775,-3.845,0.9675,6
40,0.6,0.98,-3.86,0.9675,6
41,0.6,0.9725,-3.81,0.9525,6
42,0.6,0.96,-3.735,0.9325,6
43,0.6,0.9675,-3.78,0.945,6
44,0.6,0.96125,-3.72,0.9325,6
45,0.6,0.97125,-3.775,0.945,6
46,0.6,0.9825,-3.865,0.9675,6
47,0.6,0.98,-3.855,0.9625,6
48,0.6,0.97625,-3.82,0.955,6
49,0.6,0.97,-3.785,0.9475,6
50,0.6,0.97625,-3.84,0.96,6
