sweeps,beta,magnetisation,energy,G,seed
0,0.6,1,-4,1,42
1,0.6,0.9875,-3.91,0.975,42
2,0.6,0.98375,-3.885,0.97,42
3,0.6,0.96875,-3.77,0.945,42
4,0.6,0.9675,-3.78,0.9475,42
5,0.6,0.97375,-3.805,0.9525,42
6,0.6,0.9775,-3.84,0.9625,42
7,0.6,0.97625,-3.815,0.955,42
8,0.6,0.98125,-3.85,0.9625,42
9,0.6,0.97875,-3.855,0.9675,42
10,0.6,0.9725,-3.835,0.9625,42
11,0.6,0.97375,-3.825,0.96,42
12,0.6,0.96875,-3.8,0.9525,42
13,0.6,0.96375,-3.755,0.94,42
14,0.6,0.9575,-3.715,0.925,42
15,0.6,0.95125,-3.705,0.925,42
16,0.6,0.94375,-3.665,0.92,42
17,0.6,0.95375,-3.695,0.92,42
18,0.6,0.965,-3.735,0.9325,42
19,0.6,0.96,-3.74,0.9325,42
20,0.6,0.965,-3.74,0.93,42
21,0.6,0.96125,-3.76,0.9325,42
22,0.6,0.9625,-3.78,0.9375,42
23,0.6,0.97125,-3.795,0.9475,42
24,0.6,0.97375,-3.815,0.955,42
25,0.6,0.97625,-3.835,0.96,42
26,0.6,0.9675,-3.79,0.95,42
27,0.6,0.9775,-3.835,0.9625,42
28,0.6,0.985,-3.89,0.9725,42
29,0.6,0.98875,-3.915,0.9775,42
30,0.6,0.97,-3.785,0.9475,42
31,0.6,0.9775,-3.84,0.9625,42
32,0.6,0.97875,-3.865,0.965,42
33,0.6,0.975,-3.825,0.9575,42
34,0.6,0.97375,-3.825,0.955,42
35,0.6,0.98125,-3.87,0.97,42
36,0.6,0.97,-3.83,0.9575,42
37,0.6,0.9725,-3.845,0.96,42
38,0.6,0.96375,-3.775,0.9425,42
39,0.6,0.96,-3.755,0.94,42
40,0.6,0.96625,-3.775,0.94,42
41,0.6,0.97375,-3.815,0.9525,42
42,0.6,0.965,-3.76,0.94,42
43,0.6,0.96875,-3.775,0.9425,42
44,0.6,0.975,-3.83,0.9575,42
45,0.6,0.975,-3.845,0.965,42
46,0.6,0.97625,-3.83,0.9575,42
47,0.6,0.96875,-3.79,0.95,42
48,0.6,0.9775,-3.84,0.9575,42
49,0.6,0.97,-3.795,0.9525,42
50,0.6,0.97625,-3.83,0.9575,42
