sweeps,beta,magnetisation,energy,G,seed
0,0.35,1,-4,1,5
1,0.35,0.915,-3.4,0.8525,5
2,0.35,0.82625,-2.955,0.7425,5
3,0.35,0.75875,-2.68,0.6675,5
4,0.35,0.68625,-2.405,0.6075,5
5,0.35,0.73625,-2.54,0.645,5
6,0.35,0.66375,-2.48,0.6125,5
7,0.35,0.63375,-2.255,0.5625,5
8,0.35,0.5975,-2.235,0.55,5
9,0.35,0.555,-2.195,0.5425,5
10,0.35,0.57625,-2.275,0.5525,5
11,0.35,0.55,-2.18,0.545,5
12,0.35,0.5125,-2.055,0.5025,5
13,0.35,0.48,-2.05,0.5225,5
14,0.35,0.4375,-1.975,0.4925,5
15,0.35,0.44,-1.955,0.4825,5
16,0.35,0.38375,-1.82,0.4425,5
17,0.35,0.34375,-1.765,0.45,5
18,0.35,0.33,-1.77,0.4375,5
19,0.35,0.35375,-1.8,0.4575,5
20,0.35,0.35875,-1.93,0.4825,5
21,0.35,0.29875,-1.81,0.4475,5
22,0.35,0.2725,-1.91,0.475,5
23,0.35,0.25875,-1.895,0.4675,5
24,0.35,0.2425,-1.82,0.46,5
25,0.35,0.2625,-1.795,0.4425,5
26,0.35,0.215,-1.86,0.465,5
27,0.35,0.23375,-1.93,0.465,5
28,0.35,0.23,-1.84,0.4575,5
29,0.35,0.21125,-1.875,0.4675,5
30,0.35,0.15625,-1.805,0.4575,5
31,0.35,0.185,-1.76,0.455,5
32,0.35,0.1675,-1.775,0.4375,5
33,0.35,0.16375,-1.71,0.435,5
34,0.35,0.17375,-1.77,0.44,5
35,0.35,0.1725,-1.71,0.4225,5
36,0.35,0.16,-1.635,0.4125,5
37,0.35,0.2125,-1.68,0.42,5
38,0.35,0.2125,-1.76,0.4425,5
39,0.35,0.19,-1.665,0.415,5
40,0.35,0.20375,-1.68,0.42,5
41,0.35,0.16875,-1.815,0.4575,5
42,0.35,0.1375,-1.715,0.4225,5
43,0.35,0.09125,-1.685,0.4,5
44,0.35,0.07125,-1.77,0.4475,5
45,0.35,0.06125,-1.86,0.4325,5
46,0.35,0.03,-1.825,0.4575,5
47,0.35,0.0175,-1.87,0.4475,5
48,0.35,-0.02125,-1.82,0.4725,5
49,0.35,-0.01625,-1.84,0.455,5
50,0.35,-0.04375,-1.695,0.44,5
