sweeps,beta,magnetisation,energy,G,seed
0,0.8,1,-4,1,8
1,0.8,0.9975,-3.98,0.995,8
2,0.8,0.99625,-3.975,0.995,8
3,0.8,0.99625,-3.97,0.9925,8
4,0.8,0.995,-3.96,0.99,8
5,0.8,0.9975,-3.98,0.995,8
6,0.8,0.99875,-3.99,0.9975,8
7,0.8,0.99875,-3.99,0.9975,8
8,0.8,0.99875,-3.99,0.9975,8
9,0.8,0.99875,-3.99,0.9975,8
10,0.8,0.9975,-3.98,0.995,8
11,0.8,0.995,-3.96,0.99,8
12,0.8,0.995,-3.965,0.9925,8
13,0.8,0.99625,-3.97,0.9925,8
14,0.8,0.99875,-3.99,0.9975,8
15,0.8,0.99875,-3.99,0.9975,8
16,0.8,0.99625,-3.97,0.9925,8
17,0.8,0.995,-3.965,0.99,8
18,0.8,0.9975,-3.985,0.995,8
19,0.8,0.99875,-3.99,0.9975,8
20,0.8,0.99375,-3.96,0.99,8
21,0.8,0.99875,-3.99,0.9975,8
22,0.8,1,-4,1,8
23,0.8,0.99875,-3.99,0.9975,8
24,0.8,0.99625,-3.97,0.9925,8
25,0.8,0.9975,-3.98,0.995,8
26,0.8,0.995,-3.96,0.99,8
27,0.8,0.9975,-3.98,0.995,8
28,0.8,0.995,-3.96,0.99,8
29,0.8,0.9975,-3.98,0.995,8
30,0.8,0.99625,-3.975,0.995,8
31,0.8,0.99875,-3.99,0.9975,8
32,0.8,0.99625,-3.97,0.9925,8
33,0.8,0.99625,-3.97,0.9925,8
34,0.8,0.99375,-3.95,0.9875,8
35,0.8,0.99,-3.92,0.98,8
36,0.8,0.99,-3.925,0.9825,8
37,0.8,0.9925,-3.94,0.985,8
38,0.8,0.99375,-3.955,0.9875,8
39,0.8,0.99,-3.94,0.985,8
40,0.8,0.9925,-3.94,0.985,8
41,0.8,0.9975,-3.98,0.995,8
42,0.8,0.995,-3.96,0.99,8
43,0.8,0.99625,-3.97,0.9925,8
44,0.8,0.9975,-3.985,0.995,8
45,0.8,0.9975,-3.98,0.995,8
46,0.8,0.99875,-3.99,0.9975,8
47,0.8,0.995,-3.965,0.9925,8
48,0.8,0.9975,-3.98,0.995,8
49,0.8,0.99375,-3.955,0.99,8
50,0.8,0.995,-3.965,0.9925,8
