sweeps,beta,magnetisation,energy,G,seed
0,0.6,1,-4,1,2
1,0.6,0.9875,-3.905,0.9775,2
2,0.6,0.9825,-3.87,0.9675,2
3,0.6,0.97,-3.77,0.94,2
4,0.6,0.96125,-3.74,0.9375,2
5,0.6,0.975,-3.82,0.9525,2
6,0.6,0.97625,-3.845,0.9625,2
7,0.6,0.97125,-3.805,0.9525,2
8,0.6,0.98,-3.865,0.965,2
9,0.6,0.97625,-3.82,0.9525,2
10,0.6,0.9725,-3.815,0.955,2
11,0.6,0.97375,-3.82,0.9525,2
12,0.6,0.96875,-3.785,0.9475,2
13,0.6,0.96625,-3.755,0.9375,2
14,0.6,0.97,-3.805,0.95,2
15,0.6,0.96625,-3.78,0.945,2
16,0.6,0.975,-3.83,0.9575,2
17,0.6,0.9675,-3.795,0.95,2
18,0.6,0.97,-3.8,0.955,2
19,0.6,0.97125,-3.795,0.9525,2
20,0.6,0.97,-3.8,0.955,2
21,0.6,0.9675,-3.765,0.9425,2
22,0.6,0.97,-3.79,0.9475,2
23,0.6,0.975,-3.815,0.9525,2
24,0.6,0.97875,-3.855,0.96,2
25,0.6,0.96375,-3.77,0.94,2
26,0.6,0.96625,-3.74,0.9375,2
27,0.6,0.97,-3.785,0.945,2
28,0.6,0.96125,-3.745,0.9375,2
29,0.6,0.975,-3.83,0.95,2
30,0.6,0.96625,-3.775,0.95,2
31,0.6,0.9725,-3.795,0.95,2
32,0.6,0.98,-3.86,0.965,2
33,0.6,0.97625,-3.85,0.9625,2
34,0.6,0.97625,-3.845,0.96,2
35,0.6,0.97375,-3.815,0.9525,2
36,0.6,0.96625,-3.76,0.9375,2
37,0.6,0.97125,-3.79,0.9475,2
38,0.6,0.9725,-3.81,0.9525,2
39,0.6,0.97625,-3.82,0.9575,2
40,0.6,0.9625,-3.745,0.935,2
41,0.6,0.97375,-3.81,0.95,2
42,0.6,0.9775,-3.835,0.96,2
43,0.6,0.98,-3.855,0.965,2
44,0.6,0.97875,-3.87,0.9675,2
45,0.6,0.97875,-3.855,0.9675,2
46,0.6,0.97875,-3.835,0.9575,2
47,0.6,0.98375,-3.895,0.97,2
48,0.6,0.98375,-3.895,0.9725,2
49,0.6,0.96875,-3.78,0.945,2
50,0.6,0.97125,-3.785,0.945,2
