sweeps,beta,magnetisation,energy,G,seed
0,0.6,1,-4,1,41
1,0.6,0.99125,-3.93,0.9825,41
2,0.6,0.985,-3.88,0.97,41
3,0.6,0.98875,-3.915,0.9775,41
4,0.6,0.98625,-3.89,0.9725,41
5,0.6,0.97875,-3.845,0.9625,41
6,0.6,0.98125,-3.855,0.965,41
7,0.6,0.97625,-3.825,0.96,41
8,0.6,0.98375,-3.875,0.97,41
9,0.6,0.97125,-3.795,0.9525,41
10,0.6,0.97375,-3.815,0.955,41
11,0.6,0.97875,-3.865,0.965,41
12,0.6,0.97125,-3.82,0.955,41
13,0.6,0.96625,-3.79,0.945,41
14,0.6,0.97625,-3.815,0.955,41
15,0.6,0.975,-3.835,0.9575,41
16,0.6,0.9825,-3.87,0.965,41
17,0.6,0.9775,-3.845,0.9575,41
18,0.6,0.9825,-3.88,0.9725,41
19,0.6,0.9775,-3.845,0.9675,41
20,0.6,0.975,-3.82,0.9575,41
21,0.6,0.975,-3.815,0.9525,41
22,0.6,0.97125,-3.79,0.9475,41
23,0.6,0.97625,-3.825,0.955,41
24,0.6,0.9775,-3.83,0.96,41
25,0.6,0.975,-3.825,0.96,41
26,0.6,0.975,-3.81,0.9525,41
27,0.6,0.97125,-3.79,0.95,41
28,0.6,0.9725,-3.82,0.955,41
29,0.6,0.9775,-3.835,0.9575,41
30,0.6,0.975,-3.825,0.9625,41
31,0.6,0.97375,-3.82,0.9575,41
32,0.6,0.98125,-3.86,0.9675,41
33,0.6,0.9725,-3.815,0.955,41
34,0.6,0.97875,-3.86,0.9675,41
35,0.6,0.9725,-3.825,0.955,41
36,0.6,0.97,-3.82,0.9575,41
37,0.6,0.96,-3.78,0.9425,41
38,0.6,0.9575,-3.73,0.9325,41
39,0.6,0.96875,-3.79,0.9475,41
40,0.6,0.97,-3.805,0.955,41
41,0.6,0.97875,-3.855,0.9625,41
42,0.6,0.9775,-3.825,0.9575,41
43,0.6,0.9775,-3.83,0.9575,41
44,0.6,0.97375,-3.8,0.9475,41
45,0.6,0.9825,-3.87,0.9675,41
46,0.6,0.98,-3.85,0.9625,41
47,0.6,0.975,-3.82,0.955,41
48,0.6,0.965,-3.775,0.945,41
49,0.6,0.96625,-3.76,0.945,41
50,0.6,0.97875,-3.845,0.96,41
