sweeps,beta,magnetisation,energy,G,seed
0,0.8,1,-4,1,11
1,0.8,0.99875,-3.99,0.9975,11
2,0.8,0.9975,-3.98,0.995,11
3,0.8,0.9975,-3.98,0.995,11
4,0.8,0.99125,-3.93,0.9825,11
5,0.8,0.98875,-3.925,0.9825,11
6,0.8,0.995,-3.96,0.99,11
7,0.8,0.99625,-3.97,0.9925,11
8,0.8,1,-4,1,11
9,0.8,0.9975,-3.98,0.995,11
10,0.8,0.9975,-3.98,0.995,11
11,0.8,0.995,-3.96,0.99,11
12,0.8,0.995,-3.96,0.99,11
13,0.8,0.995,-3.96,0.99,11
14,0.8,0.99625,-3.97,0.9925,11
15,0.8,0.99625,-3.97,0.9925,11
16,0.8,0.995,-3.96,0.99,11
17,0.8,0.99875,-3.99,0.9975,11
18,0.8,0.9975,-3.98,0.995,11
19,0.8,0.99125,-3.94,0.985,11
20,0.8,0.9925,-3.94,0.985,11
21,0.8,0.9975,-3.98,0.995,11
22,0.8,0.9975,-3.98,0.995,11
23,0.8,0.99875,-3.99,0.9975,11
24,0.8,0.9975,-3.98,0.995,11
25,0.8,0.99375,-3.955,0.99,11
26,0.8,0.995,-3.96,0.99,11
27,0.8,0.99875,-3.99,0.9975,11
28,0.8,0.99875,-3.99,0.9975,11
29,0.8,0.99875,-3.99,0.9975,11
30,0.8,0.995,-3.96,0.99,11
31,0.8,0.9975,-3.98,0.995,11
32,0.8,0.99625,-3.97,0.9925,11
33,0.8,0.9975,-3.98,0.995,11
34,0.8,1,-4,1,11
35,0.8,0.99875,-3.99,0.9975,11
36,0.8,0.99375,-3.95,0.9875,11
37,0.8,0.9925,-3.945,0.985,11
38,0.8,0.99,-3.925,0.9825,11
39,0.8,0.9925,-3.955,0.9875,11
40,0.8,0.99,-3.95,0.985,11
41,0.8,0.98875,-3.93,0.9825,11
42,0.8,0.99,-3.925,0.98,11
43,0.8,0.99375,-3.96,0.99,11
44,0.8,0.9925,-3.95,0.9875,11
45,0.8,0.99375,-3.96,0.9925,11
46,0.8,0.99125,-3.94,0.9875,11
47,0.8,0.99375,-3.955,0.99,11
48,0.8,0.99375,-3.955,0.9875,11
49,0.8,0.9925,-3.955,0.9875,11
50,0.8,0.99,-3.935,0.98,11
